Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Netweight (kg),Trade Value (US$),Flag
H0,1994,1994,1994,6,1,1,Import,12,Algeria,DZA,0,World,WLD,300220,"Vaccines, human use",8,Weight in kilograms,65881,65881,3779219,0
H0,1994,1994,1994,6,1,1,Import,12,Algeria,DZA,58,Belgium-Luxembourg,BEL,300220,"Vaccines, human use",8,Weight in kilograms,8261,8261,1188656,0
H0,1994,1994,1994,6,1,1,Import,12,Algeria,DZA,251,France,FRA,300220,"Vaccines, human use",8,Weight in kilograms,22719,22719,1446169,0
H0,1994,1994,1994,6,1,1,Import,12,Algeria,DZA,381,Italy,ITA,300220,"Vaccines, human use",8,Weight in kilograms,34523,34523,990177,0
H0,1994,1994,1994,6,1,1,Import,12,Algeria,DZA,528,Netherlands,NLD,300220,"Vaccines, human use",8,Weight in kilograms,300,300,115790,0
H0,1994,1994,1994,6,1,1,Import,12,Algeria,DZA,826,United Kingdom,GBR,300220,"Vaccines, human use",8,Weight in kilograms,24,24,32272,0
H0,1994,1994,1994,6,1,1,Import,12,Algeria,DZA,842,USA,USA,300220,"Vaccines, human use",8,Weight in kilograms,40,40,6000,0
H0,1994,1994,1994,6,1,1,Import,12,Algeria,DZA,899,"Areas, nes","",300220,"Vaccines, human use",8,Weight in kilograms,14,14,155,0
H0,1994,1994,1994,6,1,1,Import,32,Argentina,ARG,0,World,WLD,300220,"Vaccines, human use",8,Weight in kilograms,72759,72759,64800348,0
H0,1994,1994,1994,6,1,2,Export,32,Argentina,ARG,0,World,WLD,300220,"Vaccines, human use",8,Weight in kilograms,5388,5388,709011,0
H0,1994,1994,1994,6,1,1,Import,32,Argentina,ARG,58,Belgium-Luxembourg,BEL,300220,"Vaccines, human use",8,Weight in kilograms,2928,2928,1854778,0
