Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Netweight (kg),Trade Value (US$),Flag
H5,2017,2017,2017,6,1,2,Export,36,Australia,AUS,242,Fiji,FJI,300220,Vaccines; for human medicine,8,Weight in kilograms,55,69,36220,0
H5,2017,2017,2017,6,1,1,Import,36,Australia,AUS,251,France,FRA,300220,Vaccines; for human medicine,8,Weight in kilograms,25678,25678,27412104,0
H5,2017,2017,2017,6,1,1,Import,36,Australia,AUS,276,Germany,DEU,300220,Vaccines; for human medicine,8,Weight in kilograms,160535,160535,16800849,0
H5,2017,2017,2017,6,1,2,Export,36,Australia,AUS,276,Germany,DEU,300220,Vaccines; for human medicine,8,Weight in kilograms,18673,27355,61911514,0
H5,2017,2017,2017,6,1,2,Export,36,Australia,AUS,344,"China, Hong Kong SAR",HKG,300220,Vaccines; for human medicine,8,Weight in kilograms,321,321,42176,0
H5,2017,2017,2017,6,1,2,Export,36,Australia,AUS,360,Indonesia,IDN,300220,Vaccines; for human medicine,8,Weight in kilograms,100,100,30789,0
H5,2017,2017,2017,6,1,1,Import,36,Australia,AUS,372,Ireland,IRL,300220,Vaccines; for human medicine,8,Weight in kilograms,43050,43050,42610452,0
H5,2017,2017,2017,6,1,1,Import,36,Australia,AUS,376,Israel,ISR,300220,Vaccines; for human medicine,8,Weight in kilograms,154,154,359374,0
H5,2017,2017,2017,6,1,1,Import,36,Australia,AUS,381,Italy,ITA,300220,Vaccines; for human medicine,8,Weight in kilograms,16940,16940,27811885,0
H5,2017,2017,2017,6,1,2,Export,36,Australia,AUS,410,Rep. of Korea,KOR,300220,Vaccines; for human medicine,8,Weight in kilograms,7,7,682,0
H5,2017,2017,2017,6,1,2,Export,36,Australia,AUS,422,Lebanon,LBN,300220,Vaccines; for human medicine,8,Weight in kilograms,20,20,7376,0
H5,2017,2017,2017,6,1,2,Export,36,Australia,AUS,458,Malaysia,MYS,300220,Vaccines; for human medicine,8,Weight in kilograms,1,1,120,0
H5,2017,2017,2017,6,1,2,Export,36,Australia,AUS,520,Nauru,NRU,300220,Vaccines; for human medicine,8,Weight in kilograms,386,387,87590,0
H5,2017,2017,2017,6,1,1,Import,36,Australia,AUS,528,Netherlands,NLD,300220,Vaccines; for human medicine,8,Weight in kilograms,98245,98245,34338829,0
H5,2017,2017,2017,6,1,2,Export,36,Australia,AUS,540,New Caledonia,NCL,300220,Vaccines; for human medicine,8,Weight in kilograms,3,3,4464,0
H5,2017,2017,2017,6,1,2,Export,36,Australia,AUS,548,Vanuatu,VUT,300220,Vaccines; for human medicine,8,Weight in kilograms,1,1,616,0
H5,2017,2017,2017,6,1,2,Export,36,Australia,AUS,554,New Zealand,NZL,300220,Vaccines; for human medicine,8,Weight in kilograms,32955,34140,4621580,0
H5,2017,2017,2017,6,1,2,Export,36,Australia,AUS,598,Papua New Guinea,PNG,300220,Vaccines; for human medicine,8,Weight in kilograms,464,464,272406,0
H5,2017,2017,2017,6,1,2,Export,36,Australia,AUS,604,Peru,PER,300220,Vaccines; for human medicine,8,Weight in kilograms,1289,1289,85737,0
H5,2017,2017,2017,6,1,1,Import,36,Australia,AUS,616,Poland,POL,300220,Vaccines; for human medicine,8,Weight in kilograms,58,58,8686,0
H5,2017,2017,2017,6,1,1,Import,36,Australia,AUS,699,India,IND,300220,Vaccines; for human medicine,8,Weight in kilograms,66,66,24029,0
H5,2017,2017,2017,6,1,1,Import,36,Australia,AUS,702,Singapore,SGP,300220,Vaccines; for human medicine,8,Weight in kilograms,12,12,2287,0
H5,2017,2017,2017,6,1,2,Export,36,Australia,AUS,702,Singapore,SGP,300220,Vaccines; for human medicine,8,Weight in kilograms,17,17,5788,0
H5,2017,2017,2017,6,1,2,Export,36,Australia,AUS,704,Viet Nam,VNM,300220,Vaccines; for human medicine,8,Weight in kilograms,1,1,506,0
H5,2017,2017,2017,6,1,1,Import,36,Australia,AUS,710,South Africa,ZAF,300220,Vaccines; for human medicine,8,Weight in kilograms,3,3,921,0
H5,2017,2017,2017,6,1,2,Export,36,Australia,AUS,710,South Africa,ZAF,300220,Vaccines; for human medicine,8,Weight in kilograms,4312,4312,401569,0
H5,2017,2017,2017,6,1,1,Import,36,Australia,AUS,724,Spain,ESP,300220,Vaccines; for human medicine,8,Weight in kilograms,416,416,256477,0
H5,2017,2017,2017,6,1,1,Import,36,Australia,AUS,752,Sweden,SWE,300220,Vaccines; for human medicine,8,Weight in kilograms,3299,3299,1532430,0
H5,2017,2017,2017,6,1,1,Import,36,Australia,AUS,757,Switzerland,CHE,300220,Vaccines; for human medicine,8,Weight in kilograms,228,228,100174,0
H5,2017,2017,2017,6,1,2,Export,36,Australia,AUS,757,Switzerland,CHE,300220,Vaccines; for human medicine,8,Weight in kilograms,2,6,2801,0
H5,2017,2017,2017,6,1,1,Import,36,Australia,AUS,764,Thailand,THA,300220,Vaccines; for human medicine,8,Weight in kilograms,1193,1193,2006020,0
H5,2017,2017,2017,6,1,1,Import,36,Australia,AUS,826,United Kingdom,GBR,300220,Vaccines; for human medicine,8,Weight in kilograms,54,54,9322,0
H5,2017,2017,2017,6,1,2,Export,36,Australia,AUS,826,United Kingdom,GBR,300220,Vaccines; for human medicine,8,Weight in kilograms,9342,9494,1780369,0
H5,2017,2017,2017,6,1,1,Import,36,Australia,AUS,842,USA,USA,300220,Vaccines; for human medicine,8,Weight in kilograms,171197,171197,66485445,0
H5,2017,2017,2017,6,1,2,Export,36,Australia,AUS,842,USA,USA,300220,Vaccines; for human medicine,8,Weight in kilograms,8266,14997,54988084,0
H5,2017,2017,2017,6,1,1,Import,36,Australia,AUS,862,Venezuela,VEN,300220,Vaccines; for human medicine,8,Weight in kilograms,241,241,155329,0
H5,2017,2017,2017,6,1,1,Import,40,Austria,AUT,0,World,WLD,300220,Vaccines; for human medicine,8,Weight in kilograms,144567,144567,88787968,6
H5,2017,2017,2017,6,1,2,Export,40,Austria,AUT,0,World,WLD,300220,Vaccines; for human medicine,8,Weight in kilograms,160211,160211,177837459,6
H5,2017,2017,2017,6,1,1,Import,40,Austria,AUT,56,Belgium,BEL,300220,Vaccines; for human medicine,8,Weight in kilograms,25452,25452,21966017,0
H5,2017,2017,2017,6,1,2,Export,40,Austria,AUT,56,Belgium,BEL,300220,Vaccines; for human medicine,8,Weight in kilograms,18141,18141,22110788,0
H5,2017,2017,2017,6,1,2,Export,40,Austria,AUT,70,Bosnia Herzegovina,BIH,300220,Vaccines; for human medicine,8,Weight in kilograms,41,41,41371,0
H5,2017,2017,2017,6,1,2,Export,40,Austria,AUT,203,Czechia,CZE,300220,Vaccines; for human medicine,8,Weight in kilograms,6327,6327,8846034,0
H5,2017,2017,2017,6,1,2,Export,40,Austria,AUT,208,Denmark,DNK,300220,Vaccines; for human medicine,8,Weight in kilograms,354,354,517370,0
H5,2017,2017,2017,6,1,2,Export,40,Austria,AUT,231,Ethiopia,ETH,300220,Vaccines; for human medicine,8,Weight in kilograms,261,261,30932,0
H5,2017,2017,2017,6,1,2,Export,40,Austria,AUT,246,Finland,FIN,300220,Vaccines; for human medicine,8,Weight in kilograms,2763,2763,4562684,0
H5,2017,2017,2017,6,1,1,Import,40,Austria,AUT,251,France,FRA,300220,Vaccines; for human medicine,8,Weight in kilograms,8263,8263,2771237,0
H5,2017,2017,2017,6,1,2,Export,40,Austria,AUT,251,France,FRA,300220,Vaccines; for human medicine,8,Weight in kilograms,25249,25249,18858419,0
H5,2017,2017,2017,6,1,1,Import,40,Austria,AUT,276,Germany,DEU,300220,Vaccines; for human medicine,8,Weight in kilograms,6865,6865,5609005,0
H5,2017,2017,2017,6,1,2,Export,40,Austria,AUT,276,Germany,DEU,300220,Vaccines; for human medicine,8,Weight in kilograms,64361,64361,74136088,0
H5,2017,2017,2017,6,1,2,Export,40,Austria,AUT,300,Greece,GRC,300220,Vaccines; for human medicine,8,Weight in kilograms,2751,2751,2804863,0
H5,2017,2017,2017,6,1,2,Export,40,Austria,AUT,348,Hungary,HUN,300220,Vaccines; for human medicine,8,Weight in kilograms,8495,8495,6948914,0
H5,2017,2017,2017,6,1,2,Export,40,Austria,AUT,368,Iraq,IRQ,300220,Vaccines; for human medicine,8,Weight in kilograms,9,9,2605,0
H5,2017,2017,2017,6,1,1,Import,40,Austria,AUT,372,Ireland,IRL,300220,Vaccines; for human medicine,8,Weight in kilograms,15049,15049,18409774,0
H5,2017,2017,2017,6,1,1,Import,40,Austria,AUT,381,Italy,ITA,300220,Vaccines; for human medicine,8,Weight in kilograms,30721,30721,10756818,0
H5,2017,2017,2017,6,1,2,Export,40,Austria,AUT,381,Italy,ITA,300220,Vaccines; for human medicine,8,Weight in kilograms,2809,2809,2686519,0
H5,2017,2017,2017,6,1,1,Import,40,Austria,AUT,392,Japan,JPN,300220,Vaccines; for human medicine,8,Weight in kilograms,2,2,735,0
H5,2017,2017,2017,6,1,2,Export,40,Austria,AUT,398,Kazakhstan,KAZ,300220,Vaccines; for human medicine,8,Weight in kilograms,746,746,1307928,0
H5,2017,2017,2017,6,1,2,Export,40,Austria,AUT,428,Latvia,LVA,300220,Vaccines; for human medicine,8,Weight in kilograms,1317,1317,1302081,0
H5,2017,2017,2017,6,1,2,Export,40,Austria,AUT,499,Montenegro,MNE,300220,Vaccines; for human medicine,8,Weight in kilograms,0,0,199,6
H5,2017,2017,2017,6,1,1,Import,40,Austria,AUT,528,Netherlands,NLD,300220,Vaccines; for human medicine,8,Weight in kilograms,44175,44175,19916134,0
H5,2017,2017,2017,6,1,2,Export,40,Austria,AUT,528,Netherlands,NLD,300220,Vaccines; for human medicine,8,Weight in kilograms,401,401,1073778,0
H5,2017,2017,2017,6,1,2,Export,40,Austria,AUT,616,Poland,POL,300220,Vaccines; for human medicine,8,Weight in kilograms,2439,2439,2952593,0
H5,2017,2017,2017,6,1,2,Export,40,Austria,AUT,620,Portugal,PRT,300220,Vaccines; for human medicine,8,Weight in kilograms,731,731,829636,0
H5,2017,2017,2017,6,1,2,Export,40,Austria,AUT,642,Romania,ROU,300220,Vaccines; for human medicine,8,Weight in kilograms,4276,4276,2059325,0
H5,2017,2017,2017,6,1,1,Import,40,Austria,AUT,699,India,IND,300220,Vaccines; for human medicine,8,Weight in kilograms,1,1,1015,6
H5,2017,2017,2017,6,1,2,Export,40,Austria,AUT,703,Slovakia,SVK,300220,Vaccines; for human medicine,8,Weight in kilograms,81,81,34194,0
H5,2017,2017,2017,6,1,1,Import,40,Austria,AUT,724,Spain,ESP,300220,Vaccines; for human medicine,8,Weight in kilograms,6699,6699,6101314,0
H5,2017,2017,2017,6,1,2,Export,40,Austria,AUT,724,Spain,ESP,300220,Vaccines; for human medicine,8,Weight in kilograms,10692,10692,16241219,0
H5,2017,2017,2017,6,1,1,Import,40,Austria,AUT,752,Sweden,SWE,300220,Vaccines; for human medicine,8,Weight in kilograms,48,48,7856,0
H5,2017,2017,2017,6,1,2,Export,40,Austria,AUT,752,Sweden,SWE,300220,Vaccines; for human medicine,8,Weight in kilograms,6961,6961,9588729,0
H5,2017,2017,2017,6,1,1,Import,40,Austria,AUT,757,Switzerland,CHE,300220,Vaccines; for human medicine,8,Weight in kilograms,6315,6315,2226013,0
H5,2017,2017,2017,6,1,2,Export,40,Austria,AUT,804,Ukraine,UKR,300220,Vaccines; for human medicine,8,Weight in kilograms,269,269,36766,0
H5,2017,2017,2017,6,1,1,Import,40,Austria,AUT,826,United Kingdom,GBR,300220,Vaccines; for human medicine,8,Weight in kilograms,787,787,931794,0
H5,2017,2017,2017,6,1,2,Export,40,Austria,AUT,826,United Kingdom,GBR,300220,Vaccines; for human medicine,8,Weight in kilograms,733,733,819228,0
H5,2017,2017,2017,6,1,1,Import,40,Austria,AUT,842,USA,USA,300220,Vaccines; for human medicine,8,Weight in kilograms,190,190,90251,0
H5,2017,2017,2017,6,1,2,Export,40,Austria,AUT,842,USA,USA,300220,Vaccines; for human medicine,8,Weight in kilograms,4,4,45183,0
H5,2017,2017,2017,6,1,1,Import,48,Bahrain,BHR,0,World,WLD,300220,Vaccines; for human medicine,8,Weight in kilograms,4696,4696,3669145,0
H5,2017,2017,2017,6,1,1,Import,48,Bahrain,BHR,56,Belgium,BEL,300220,Vaccines; for human medicine,8,Weight in kilograms,1861,1861,1566547,0
H5,2017,2017,2017,6,1,1,Import,48,Bahrain,BHR,76,Brazil,BRA,300220,Vaccines; for human medicine,8,Weight in kilograms,4,4,1107,0
H5,2017,2017,2017,6,1,1,Import,48,Bahrain,BHR,276,Germany,DEU,300220,Vaccines; for human medicine,8,Weight in kilograms,211,211,240355,0
H5,2017,2017,2017,6,1,1,Import,48,Bahrain,BHR,372,Ireland,IRL,300220,Vaccines; for human medicine,8,Weight in kilograms,375,375,795373,0
H5,2017,2017,2017,6,1,1,Import,48,Bahrain,BHR,528,Netherlands,NLD,300220,Vaccines; for human medicine,8,Weight in kilograms,817,817,242396,0
H5,2017,2017,2017,6,1,1,Import,48,Bahrain,BHR,682,Saudi Arabia,SAU,300220,Vaccines; for human medicine,8,Weight in kilograms,658,658,651869,0
H5,2017,2017,2017,6,1,1,Import,48,Bahrain,BHR,699,India,IND,300220,Vaccines; for human medicine,8,Weight in kilograms,399,399,39467,0
H5,2017,2017,2017,6,1,1,Import,48,Bahrain,BHR,757,Switzerland,CHE,300220,Vaccines; for human medicine,8,Weight in kilograms,269,269,37651,0
H5,2017,2017,2017,6,1,1,Import,48,Bahrain,BHR,826,United Kingdom,GBR,300220,Vaccines; for human medicine,8,Weight in kilograms,5,5,7260,0
H5,2017,2017,2017,6,1,1,Import,48,Bahrain,BHR,842,USA,USA,300220,Vaccines; for human medicine,8,Weight in kilograms,95,95,87115,0
H5,2017,2017,2017,6,1,1,Import,51,Armenia,ARM,0,World,WLD,300220,Vaccines; for human medicine,8,Weight in kilograms,7539,7539,2968181,0
H5,2017,2017,2017,6,1,1,Import,51,Armenia,ARM,36,Australia,AUS,300220,Vaccines; for human medicine,8,Weight in kilograms,1022,1022,90750,0
H5,2017,2017,2017,6,1,1,Import,51,Armenia,ARM,56,Belgium,BEL,300220,Vaccines; for human medicine,8,Weight in kilograms,1354,1354,602926,0
H5,2017,2017,2017,6,1,1,Import,51,Armenia,ARM,100,Bulgaria,BGR,300220,Vaccines; for human medicine,8,Weight in kilograms,384,384,40267,0
H5,2017,2017,2017,6,1,1,Import,51,Armenia,ARM,112,Belarus,BLR,300220,Vaccines; for human medicine,8,Weight in kilograms,2,2,400,0
H5,2017,2017,2017,6,1,1,Import,51,Armenia,ARM,233,Estonia,EST,300220,Vaccines; for human medicine,8,Weight in kilograms,1,1,12844,0
H5,2017,2017,2017,6,1,1,Import,51,Armenia,ARM,410,Rep. of Korea,KOR,300220,Vaccines; for human medicine,8,Weight in kilograms,1993,1993,281232,0
H5,2017,2017,2017,6,1,1,Import,51,Armenia,ARM,528,Netherlands,NLD,300220,Vaccines; for human medicine,8,Weight in kilograms,737,737,276420,0
H5,2017,2017,2017,6,1,1,Import,51,Armenia,ARM,643,Russian Federation,RUS,300220,Vaccines; for human medicine,8,Weight in kilograms,239,239,472577,0
H5,2017,2017,2017,6,1,1,Import,51,Armenia,ARM,660,Anguilla,AIA,300220,Vaccines; for human medicine,8,Weight in kilograms,14,14,3424,0
H5,2017,2017,2017,6,1,1,Import,51,Armenia,ARM,699,India,IND,300220,Vaccines; for human medicine,8,Weight in kilograms,1,1,2020,0
H5,2017,2017,2017,6,1,1,Import,51,Armenia,ARM,826,United Kingdom,GBR,300220,Vaccines; for human medicine,8,Weight in kilograms,1409,1409,535906,0
H5,2017,2017,2017,6,1,1,Import,51,Armenia,ARM,842,USA,USA,300220,Vaccines; for human medicine,8,Weight in kilograms,360,360,645241,0
H5,2017,2017,2017,6,1,1,Import,51,Armenia,ARM,899,"Areas, nes","",300220,Vaccines; for human medicine,8,Weight in kilograms,18,18,4170,0
H5,2017,2017,2017,6,1,1,Import,56,Belgium,BEL,0,World,WLD,300220,Vaccines; for human medicine,8,Weight in kilograms,1998791,1998791,4336594782,0
H5,2017,2017,2017,6,1,2,Export,56,Belgium,BEL,0,World,WLD,300220,Vaccines; for human medicine,8,Weight in kilograms,4475119,4475119,5588337577,0
H5,2017,2017,2017,6,1,2,Export,56,Belgium,BEL,4,Afghanistan,AFG,300220,Vaccines; for human medicine,8,Weight in kilograms,15995,15995,50451206,0
H5,2017,2017,2017,6,1,2,Export,56,Belgium,BEL,8,Albania,ALB,300220,Vaccines; for human medicine,8,Weight in kilograms,1295,1295,2359032,0
H5,2017,2017,2017,6,1,2,Export,56,Belgium,BEL,24,Angola,AGO,300220,Vaccines; for human medicine,8,Weight in kilograms,8963,8963,2839611,0
H5,2017,2017,2017,6,1,2,Export,56,Belgium,BEL,28,Antigua and Barbuda,ATG,300220,Vaccines; for human medicine,8,Weight in kilograms,4,4,7708,0
H5,2017,2017,2017,6,1,2,Export,56,Belgium,BEL,31,Azerbaijan,AZE,300220,Vaccines; for human medicine,8,Weight in kilograms,5243,5243,5671088,0
H5,2017,2017,2017,6,1,2,Export,56,Belgium,BEL,32,Argentina,ARG,300220,Vaccines; for human medicine,8,Weight in kilograms,44532,44532,39412454,0
H5,2017,2017,2017,6,1,1,Import,56,Belgium,BEL,36,Australia,AUS,300220,Vaccines; for human medicine,8,Weight in kilograms,2128,2128,15169,0
H5,2017,2017,2017,6,1,2,Export,56,Belgium,BEL,36,Australia,AUS,300220,Vaccines; for human medicine,8,Weight in kilograms,153876,153876,130559031,0
H5,2017,2017,2017,6,1,1,Import,56,Belgium,BEL,40,Austria,AUT,300220,Vaccines; for human medicine,8,Weight in kilograms,18063,18063,24038481,0
H5,2017,2017,2017,6,1,2,Export,56,Belgium,BEL,40,Austria,AUT,300220,Vaccines; for human medicine,8,Weight in kilograms,18309,18309,18641015,0
H5,2017,2017,2017,6,1,2,Export,56,Belgium,BEL,44,Bahamas,BHS,300220,Vaccines; for human medicine,8,Weight in kilograms,474,474,348104,0
H5,2017,2017,2017,6,1,2,Export,56,Belgium,BEL,48,Bahrain,BHR,300220,Vaccines; for human medicine,8,Weight in kilograms,1861,1861,1396310,0
H5,2017,2017,2017,6,1,2,Export,56,Belgium,BEL,50,Bangladesh,BGD,300220,Vaccines; for human medicine,8,Weight in kilograms,59075,59075,58120710,0
H5,2017,2017,2017,6,1,2,Export,56,Belgium,BEL,51,Armenia,ARM,300220,Vaccines; for human medicine,8,Weight in kilograms,2526,2526,2223289,0
H5,2017,2017,2017,6,1,2,Export,56,Belgium,BEL,52,Barbados,BRB,300220,Vaccines; for human medicine,8,Weight in kilograms,37,37,50337,0
H5,2017,2017,2017,6,1,2,Export,56,Belgium,BEL,60,Bermuda,BMU,300220,Vaccines; for human medicine,8,Weight in kilograms,33,33,29655,0
H5,2017,2017,2017,6,1,2,Export,56,Belgium,BEL,64,Bhutan,BTN,300220,Vaccines; for human medicine,8,Weight in kilograms,102,102,21463,0
H5,2017,2017,2017,6,1,2,Export,56,Belgium,BEL,68,Bolivia (Plurinational State of),BOL,300220,Vaccines; for human medicine,8,Weight in kilograms,13278,13278,8219886,0
H5,2017,2017,2017,6,1,2,Export,56,Belgium,BEL,70,Bosnia Herzegovina,BIH,300220,Vaccines; for human medicine,8,Weight in kilograms,1411,1411,142799,0
H5,2017,2017,2017,6,1,2,Export,56,Belgium,BEL,72,Botswana,BWA,300220,Vaccines; for human medicine,8,Weight in kilograms,1632,1632,2390256,0
H5,2017,2017,2017,6,1,2,Export,56,Belgium,BEL,76,Brazil,BRA,300220,Vaccines; for human medicine,8,Weight in kilograms,240719,240719,296008997,0
H5,2017,2017,2017,6,1,2,Export,56,Belgium,BEL,90,Solomon Isds,SLB,300220,Vaccines; for human medicine,8,Weight in kilograms,431,431,621944,0
H5,2017,2017,2017,6,1,2,Export,56,Belgium,BEL,92,Br. Virgin Isds,VGB,300220,Vaccines; for human medicine,8,Weight in kilograms,3,3,7435,0
H5,2017,2017,2017,6,1,2,Export,56,Belgium,BEL,100,Bulgaria,BGR,300220,Vaccines; for human medicine,8,Weight in kilograms,19957,19957,18695970,0
H5,2017,2017,2017,6,1,2,Export,56,Belgium,BEL,104,Myanmar,MMR,300220,Vaccines; for human medicine,8,Weight in kilograms,11740,11740,13330235,0
H5,2017,2017,2017,6,1,2,Export,56,Belgium,BEL,108,Burundi,BDI,300220,Vaccines; for human medicine,8,Weight in kilograms,7716,7716,11784517,0
H5,2017,2017,2017,6,1,2,Export,56,Belgium,BEL,112,Belarus,BLR,300220,Vaccines; for human medicine,8,Weight in kilograms,1284,1284,918911,0
H5,2017,2017,2017,6,1,2,Export,56,Belgium,BEL,116,Cambodia,KHM,300220,Vaccines; for human medicine,8,Weight in kilograms,8745,8745,7703138,0
H5,2017,2017,2017,6,1,2,Export,56,Belgium,BEL,120,Cameroon,CMR,300220,Vaccines; for human medicine,8,Weight in kilograms,16320,16320,20512270,0
H5,2017,2017,2017,6,1,1,Import,56,Belgium,BEL,124,Canada,CAN,300220,Vaccines; for human medicine,8,Weight in kilograms,12599,12599,24205643,0
H5,2017,2017,2017,6,1,2,Export,56,Belgium,BEL,124,Canada,CAN,300220,Vaccines; for human medicine,8,Weight in kilograms,78543,78543,78933586,0
H5,2017,2017,2017,6,1,2,Export,56,Belgium,BEL,136,Cayman Isds,CYM,300220,Vaccines; for human medicine,8,Weight in kilograms,24,24,33347,0
H5,2017,2017,2017,6,1,2,Export,56,Belgium,BEL,140,Central African Rep.,CAF,300220,Vaccines; for human medicine,8,Weight in kilograms,2073,2073,2319614,0
H5,2017,2017,2017,6,1,2,Export,56,Belgium,BEL,144,Sri Lanka,LKA,300220,Vaccines; for human medicine,8,Weight in kilograms,4374,4374,1757062,0
H5,2017,2017,2017,6,1,2,Export,56,Belgium,BEL,148,Chad,TCD,300220,Vaccines; for human medicine,8,Weight in kilograms,1008,1008,286087,0
H5,2017,2017,2017,6,1,2,Export,56,Belgium,BEL,152,Chile,CHL,300220,Vaccines; for human medicine,8,Weight in kilograms,37908,37908,14588503,0
H5,2017,2017,2017,6,1,1,Import,56,Belgium,BEL,156,China,CHN,300220,Vaccines; for human medicine,8,Weight in kilograms,6,6,780,0
H5,2017,2017,2017,6,1,2,Export,56,Belgium,BEL,156,China,CHN,300220,Vaccines; for human medicine,8,Weight in kilograms,39637,39637,158726374,0
