Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Netweight (kg),Trade Value (US$),Flag
H5,2021,2021,2021,6,1,2,Export,51,Armenia,ARM,268,Georgia,GEO,300220,Vaccines; for human medicine,8,Weight in kilograms,7,7,5673,0
H5,2021,2021,2021,6,1,3,Re-Export,51,Armenia,ARM,268,Georgia,GEO,300220,Vaccines; for human medicine,8,Weight in kilograms,7,7,5673,0
H5,2021,2021,2021,6,1,1,Import,51,Armenia,ARM,381,Italy,ITA,300220,Vaccines; for human medicine,8,Weight in kilograms,6,6,202782,0
H5,2021,2021,2021,6,1,1,Import,51,Armenia,ARM,410,Rep. of Korea,KOR,300220,Vaccines; for human medicine,8,Weight in kilograms,442,442,413679,0
H5,2021,2021,2021,6,1,1,Import,51,Armenia,ARM,528,Netherlands,NLD,300220,Vaccines; for human medicine,8,Weight in kilograms,252,252,137254,0
H5,2021,2021,2021,6,1,1,Import,51,Armenia,ARM,643,Russian Federation,RUS,300220,Vaccines; for human medicine,8,Weight in kilograms,144,144,179772,0
H5,2021,2021,2021,6,1,1,Import,51,Armenia,ARM,699,India,IND,300220,Vaccines; for human medicine,8,Weight in kilograms,257,257,161959,0
H5,2021,2021,2021,6,1,1,Import,51,Armenia,ARM,724,Spain,ESP,300220,Vaccines; for human medicine,8,Weight in kilograms,179,179,1769367,0
H5,2021,2021,2021,6,1,1,Import,51,Armenia,ARM,752,Sweden,SWE,300220,Vaccines; for human medicine,8,Weight in kilograms,85,85,1160986,0
H5,2021,2021,2021,6,1,1,Import,51,Armenia,ARM,842,USA,USA,300220,Vaccines; for human medicine,8,Weight in kilograms,90,90,280345,0
H5,2021,2021,2021,6,1,1,Import,51,Armenia,ARM,899,"Areas, nes","",300220,Vaccines; for human medicine,8,Weight in kilograms,25,25,699,0
H5,2021,2021,2021,6,1,1,Import,52,Barbados,BRB,0,World,WLD,300220,Vaccines; for human medicine,8,Weight in kilograms,10067,10067,6542717,6
H5,2021,2021,2021,6,1,2,Export,52,Barbados,BRB,0,World,WLD,300220,Vaccines; for human medicine,8,Weight in kilograms,1688,1688,339651,6
H5,2021,2021,2021,6,1,3,Re-Export,52,Barbados,BRB,0,World,WLD,300220,Vaccines; for human medicine,8,Weight in kilograms,1666,1666,339088,6
H5,2021,2021,2021,6,1,2,Export,52,Barbados,BRB,28,Antigua and Barbuda,ATG,300220,Vaccines; for human medicine,8,Weight in kilograms,1017,1017,129235,0
H5,2021,2021,2021,6,1,3,Re-Export,52,Barbados,BRB,28,Antigua and Barbuda,ATG,300220,Vaccines; for human medicine,8,Weight in kilograms,1017,1017,129235,0
H5,2021,2021,2021,6,1,1,Import,52,Barbados,BRB,32,Argentina,ARG,300220,Vaccines; for human medicine,8,Weight in kilograms,332,332,121365,0
H5,2021,2021,2021,6,1,2,Export,52,Barbados,BRB,44,Bahamas,BHS,300220,Vaccines; for human medicine,8,Weight in kilograms,228,228,103761,0
H5,2021,2021,2021,6,1,3,Re-Export,52,Barbados,BRB,44,Bahamas,BHS,300220,Vaccines; for human medicine,8,Weight in kilograms,228,228,103761,0
H5,2021,2021,2021,6,1,1,Import,52,Barbados,BRB,56,Belgium,BEL,300220,Vaccines; for human medicine,8,Weight in kilograms,293,293,352456,0
H5,2021,2021,2021,6,1,1,Import,52,Barbados,BRB,60,Bermuda,BMU,300220,Vaccines; for human medicine,8,Weight in kilograms,66,66,26235,0
H5,2021,2021,2021,6,1,1,Import,52,Barbados,BRB,76,Brazil,BRA,300220,Vaccines; for human medicine,8,Weight in kilograms,47,47,2099,0
H5,2021,2021,2021,6,1,2,Export,52,Barbados,BRB,84,Belize,BLZ,300220,Vaccines; for human medicine,8,Weight in kilograms,10,10,20,0
H5,2021,2021,2021,6,1,2,Export,52,Barbados,BRB,92,Br. Virgin Isds,VGB,300220,Vaccines; for human medicine,8,Weight in kilograms,62,62,10819,0
H5,2021,2021,2021,6,1,3,Re-Export,52,Barbados,BRB,92,Br. Virgin Isds,VGB,300220,Vaccines; for human medicine,8,Weight in kilograms,62,62,10819,0
H5,2021,2021,2021,6,1,1,Import,52,Barbados,BRB,124,Canada,CAN,300220,Vaccines; for human medicine,8,Weight in kilograms,102,102,15599,0
H5,2021,2021,2021,6,1,2,Export,52,Barbados,BRB,136,Cayman Isds,CYM,300220,Vaccines; for human medicine,8,Weight in kilograms,136,136,48216,0
H5,2021,2021,2021,6,1,3,Re-Export,52,Barbados,BRB,136,Cayman Isds,CYM,300220,Vaccines; for human medicine,8,Weight in kilograms,136,136,48216,0
H5,2021,2021,2021,6,1,1,Import,52,Barbados,BRB,156,China,CHN,300220,Vaccines; for human medicine,8,Weight in kilograms,569,569,263250,0
H5,2021,2021,2021,6,1,1,Import,52,Barbados,BRB,208,Denmark,DNK,300220,Vaccines; for human medicine,8,Weight in kilograms,25,25,4562,0
H5,2021,2021,2021,6,1,2,Export,52,Barbados,BRB,212,Dominica,DMA,300220,Vaccines; for human medicine,8,Weight in kilograms,21,21,4260,0
H5,2021,2021,2021,6,1,3,Re-Export,52,Barbados,BRB,212,Dominica,DMA,300220,Vaccines; for human medicine,8,Weight in kilograms,21,21,4260,0
H5,2021,2021,2021,6,1,1,Import,52,Barbados,BRB,251,France,FRA,300220,Vaccines; for human medicine,8,Weight in kilograms,487,487,178042,0
H5,2021,2021,2021,6,1,2,Export,52,Barbados,BRB,308,Grenada,GRD,300220,Vaccines; for human medicine,8,Weight in kilograms,93,93,22998,0
H5,2021,2021,2021,6,1,3,Re-Export,52,Barbados,BRB,308,Grenada,GRD,300220,Vaccines; for human medicine,8,Weight in kilograms,93,93,22998,0
H5,2021,2021,2021,6,1,1,Import,52,Barbados,BRB,360,Indonesia,IDN,300220,Vaccines; for human medicine,8,Weight in kilograms,70,70,6476,0
H5,2021,2021,2021,6,1,2,Export,52,Barbados,BRB,500,Montserrat,MSR,300220,Vaccines; for human medicine,8,Weight in kilograms,8,8,1178,0
H5,2021,2021,2021,6,1,3,Re-Export,52,Barbados,BRB,500,Montserrat,MSR,300220,Vaccines; for human medicine,8,Weight in kilograms,8,8,1178,0
H5,2021,2021,2021,6,1,1,Import,52,Barbados,BRB,528,Netherlands,NLD,300220,Vaccines; for human medicine,8,Weight in kilograms,35,35,10333,0
H5,2021,2021,2021,6,1,1,Import,52,Barbados,BRB,591,Panama,PAN,300220,Vaccines; for human medicine,8,Weight in kilograms,457,457,60012,0
H5,2021,2021,2021,6,1,2,Export,52,Barbados,BRB,659,Saint Kitts and Nevis,KNA,300220,Vaccines; for human medicine,8,Weight in kilograms,45,45,6605,6
H5,2021,2021,2021,6,1,3,Re-Export,52,Barbados,BRB,659,Saint Kitts and Nevis,KNA,300220,Vaccines; for human medicine,8,Weight in kilograms,45,45,6605,6
H5,2021,2021,2021,6,1,2,Export,52,Barbados,BRB,662,Saint Lucia,LCA,300220,Vaccines; for human medicine,8,Weight in kilograms,11,11,2441,0
H5,2021,2021,2021,6,1,3,Re-Export,52,Barbados,BRB,662,Saint Lucia,LCA,300220,Vaccines; for human medicine,8,Weight in kilograms,11,11,2441,0
H5,2021,2021,2021,6,1,2,Export,52,Barbados,BRB,670,Saint Vincent and the Grenadines,VCT,300220,Vaccines; for human medicine,8,Weight in kilograms,57,57,10115,0
H5,2021,2021,2021,6,1,3,Re-Export,52,Barbados,BRB,670,Saint Vincent and the Grenadines,VCT,300220,Vaccines; for human medicine,8,Weight in kilograms,45,45,9572,0
H5,2021,2021,2021,6,1,1,Import,52,Barbados,BRB,699,India,IND,300220,Vaccines; for human medicine,8,Weight in kilograms,1016,1016,263714,0
H5,2021,2021,2021,6,1,1,Import,52,Barbados,BRB,752,Sweden,SWE,300220,Vaccines; for human medicine,8,Weight in kilograms,442,442,273176,0
H5,2021,2021,2021,6,1,1,Import,52,Barbados,BRB,780,Trinidad and Tobago,TTO,300220,Vaccines; for human medicine,8,Weight in kilograms,56,56,2386,6
H5,2021,2021,2021,6,1,1,Import,52,Barbados,BRB,826,United Kingdom,GBR,300220,Vaccines; for human medicine,8,Weight in kilograms,239,239,20083,0
H5,2021,2021,2021,6,1,1,Import,52,Barbados,BRB,842,USA,USA,300220,Vaccines; for human medicine,8,Weight in kilograms,5831,5831,4942926,0
H5,2021,2021,2021,6,1,1,Import,56,Belgium,BEL,0,World,WLD,300220,Vaccines; for human medicine,8,Weight in kilograms,4098475,4098475,19179470205,0
H5,2021,2021,2021,6,1,2,Export,56,Belgium,BEL,0,World,WLD,300220,Vaccines; for human medicine,8,Weight in kilograms,8234869,8234869,31584251725,0
H5,2021,2021,2021,6,1,2,Export,56,Belgium,BEL,4,Afghanistan,AFG,300220,Vaccines; for human medicine,8,Weight in kilograms,29528,29528,49813246,0
H5,2021,2021,2021,6,1,2,Export,56,Belgium,BEL,8,Albania,ALB,300220,Vaccines; for human medicine,8,Weight in kilograms,2489,2489,20191104,0
H5,2021,2021,2021,6,1,2,Export,56,Belgium,BEL,12,Algeria,DZA,300220,Vaccines; for human medicine,8,Weight in kilograms,59913,59913,73188895,0
H5,2021,2021,2021,6,1,2,Export,56,Belgium,BEL,20,Andorra,AND,300220,Vaccines; for human medicine,8,Weight in kilograms,2,2,15162,0
H5,2021,2021,2021,6,1,2,Export,56,Belgium,BEL,24,Angola,AGO,300220,Vaccines; for human medicine,8,Weight in kilograms,20263,20263,32658541,0
H5,2021,2021,2021,6,1,2,Export,56,Belgium,BEL,28,Antigua and Barbuda,ATG,300220,Vaccines; for human medicine,8,Weight in kilograms,93,93,244648,0
H5,2021,2021,2021,6,1,2,Export,56,Belgium,BEL,31,Azerbaijan,AZE,300220,Vaccines; for human medicine,8,Weight in kilograms,3816,3816,15749669,0
H5,2021,2021,2021,6,1,2,Export,56,Belgium,BEL,32,Argentina,ARG,300220,Vaccines; for human medicine,8,Weight in kilograms,61687,61687,72249125,0
H5,2021,2021,2021,6,1,1,Import,56,Belgium,BEL,36,Australia,AUS,300220,Vaccines; for human medicine,8,Weight in kilograms,10708,10708,3545112,0
H5,2021,2021,2021,6,1,2,Export,56,Belgium,BEL,36,Australia,AUS,300220,Vaccines; for human medicine,8,Weight in kilograms,172833,172833,719750994,0
H5,2021,2021,2021,6,1,1,Import,56,Belgium,BEL,40,Austria,AUT,300220,Vaccines; for human medicine,8,Weight in kilograms,229847,229847,245257815,0
H5,2021,2021,2021,6,1,2,Export,56,Belgium,BEL,40,Austria,AUT,300220,Vaccines; for human medicine,8,Weight in kilograms,39629,39629,38819304,0
H5,2021,2021,2021,6,1,2,Export,56,Belgium,BEL,44,Bahamas,BHS,300220,Vaccines; for human medicine,8,Weight in kilograms,372,372,813437,0
H5,2021,2021,2021,6,1,2,Export,56,Belgium,BEL,48,Bahrain,BHR,300220,Vaccines; for human medicine,8,Weight in kilograms,2372,2372,26049692,0
H5,2021,2021,2021,6,1,2,Export,56,Belgium,BEL,50,Bangladesh,BGD,300220,Vaccines; for human medicine,8,Weight in kilograms,21866,21866,29156948,0
H5,2021,2021,2021,6,1,2,Export,56,Belgium,BEL,51,Armenia,ARM,300220,Vaccines; for human medicine,8,Weight in kilograms,2267,2267,1527953,0
H5,2021,2021,2021,6,1,2,Export,56,Belgium,BEL,52,Barbados,BRB,300220,Vaccines; for human medicine,8,Weight in kilograms,72,72,145384,0
H5,2021,2021,2021,6,1,2,Export,56,Belgium,BEL,60,Bermuda,BMU,300220,Vaccines; for human medicine,8,Weight in kilograms,35,35,22365,0
H5,2021,2021,2021,6,1,2,Export,56,Belgium,BEL,64,Bhutan,BTN,300220,Vaccines; for human medicine,8,Weight in kilograms,286,286,2940125,0
H5,2021,2021,2021,6,1,2,Export,56,Belgium,BEL,68,Bolivia (Plurinational State of),BOL,300220,Vaccines; for human medicine,8,Weight in kilograms,5867,5867,9904037,0
H5,2021,2021,2021,6,1,2,Export,56,Belgium,BEL,70,Bosnia Herzegovina,BIH,300220,Vaccines; for human medicine,8,Weight in kilograms,500,500,6780860,0
H5,2021,2021,2021,6,1,2,Export,56,Belgium,BEL,72,Botswana,BWA,300220,Vaccines; for human medicine,8,Weight in kilograms,5433,5433,33521101,0
H5,2021,2021,2021,6,1,1,Import,56,Belgium,BEL,76,Brazil,BRA,300220,Vaccines; for human medicine,8,Weight in kilograms,2,2,1501,0
H5,2021,2021,2021,6,1,2,Export,56,Belgium,BEL,76,Brazil,BRA,300220,Vaccines; for human medicine,8,Weight in kilograms,304847,304847,608021895,0
H5,2021,2021,2021,6,1,2,Export,56,Belgium,BEL,84,Belize,BLZ,300220,Vaccines; for human medicine,8,Weight in kilograms,416,416,1324246,0
H5,2021,2021,2021,6,1,2,Export,56,Belgium,BEL,90,Solomon Isds,SLB,300220,Vaccines; for human medicine,8,Weight in kilograms,484,484,347359,0
H5,2021,2021,2021,6,1,2,Export,56,Belgium,BEL,92,Br. Virgin Isds,VGB,300220,Vaccines; for human medicine,8,Weight in kilograms,3,3,3081,0
H5,2021,2021,2021,6,1,2,Export,56,Belgium,BEL,96,Brunei Darussalam,BRN,300220,Vaccines; for human medicine,8,Weight in kilograms,94,94,5005194,0
H5,2021,2021,2021,6,1,2,Export,56,Belgium,BEL,100,Bulgaria,BGR,300220,Vaccines; for human medicine,8,Weight in kilograms,16953,16953,21085853,0
H5,2021,2021,2021,6,1,2,Export,56,Belgium,BEL,104,Myanmar,MMR,300220,Vaccines; for human medicine,8,Weight in kilograms,4923,4923,6010613,0
H5,2021,2021,2021,6,1,2,Export,56,Belgium,BEL,108,Burundi,BDI,300220,Vaccines; for human medicine,8,Weight in kilograms,7760,7760,11043284,0
H5,2021,2021,2021,6,1,2,Export,56,Belgium,BEL,116,Cambodia,KHM,300220,Vaccines; for human medicine,8,Weight in kilograms,9474,9474,11803628,0
H5,2021,2021,2021,6,1,2,Export,56,Belgium,BEL,120,Cameroon,CMR,300220,Vaccines; for human medicine,8,Weight in kilograms,18536,18536,16229961,0
H5,2021,2021,2021,6,1,1,Import,56,Belgium,BEL,124,Canada,CAN,300220,Vaccines; for human medicine,8,Weight in kilograms,44677,44677,51667427,0
H5,2021,2021,2021,6,1,2,Export,56,Belgium,BEL,124,Canada,CAN,300220,Vaccines; for human medicine,8,Weight in kilograms,81357,81357,482151552,0
H5,2021,2021,2021,6,1,2,Export,56,Belgium,BEL,132,Cabo Verde,CPV,300220,Vaccines; for human medicine,8,Weight in kilograms,57,57,134248,0
H5,2021,2021,2021,6,1,2,Export,56,Belgium,BEL,136,Cayman Isds,CYM,300220,Vaccines; for human medicine,8,Weight in kilograms,11,11,9640,0
H5,2021,2021,2021,6,1,2,Export,56,Belgium,BEL,140,Central African Rep.,CAF,300220,Vaccines; for human medicine,8,Weight in kilograms,1097,1097,2167819,0
H5,2021,2021,2021,6,1,2,Export,56,Belgium,BEL,144,Sri Lanka,LKA,300220,Vaccines; for human medicine,8,Weight in kilograms,15854,15854,70125801,0
H5,2021,2021,2021,6,1,2,Export,56,Belgium,BEL,148,Chad,TCD,300220,Vaccines; for human medicine,8,Weight in kilograms,1690,1690,4673124,0
H5,2021,2021,2021,6,1,2,Export,56,Belgium,BEL,152,Chile,CHL,300220,Vaccines; for human medicine,8,Weight in kilograms,44496,44496,22583388,0
H5,2021,2021,2021,6,1,1,Import,56,Belgium,BEL,156,China,CHN,300220,Vaccines; for human medicine,8,Weight in kilograms,5792,5792,6514406,0
H5,2021,2021,2021,6,1,2,Export,56,Belgium,BEL,156,China,CHN,300220,Vaccines; for human medicine,8,Weight in kilograms,204041,204041,308841162,0
