Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Netweight (kg),Trade Value (US$),Flag
H0,1993,1993,1993,6,1,1,Import,12,Algeria,DZA,0,World,WLD,300220,"Vaccines, human use",8,Weight in kilograms,64484,64484,5752631,0
H0,1993,1993,1993,6,1,1,Import,12,Algeria,DZA,251,France,FRA,300220,"Vaccines, human use",8,Weight in kilograms,62368,62368,5556059,0
H0,1993,1993,1993,6,1,1,Import,12,Algeria,DZA,381,Italy,ITA,300220,"Vaccines, human use",8,Weight in kilograms,1886,1886,109333,0
H0,1993,1993,1993,6,1,1,Import,12,Algeria,DZA,752,Sweden,SWE,300220,"Vaccines, human use",8,Weight in kilograms,206,206,82365,0
H0,1993,1993,1993,6,1,1,Import,12,Algeria,DZA,784,United Arab Emirates,ARE,300220,"Vaccines, human use",8,Weight in kilograms,0,0,3348,0
H0,1993,1993,1993,6,1,1,Import,12,Algeria,DZA,788,Tunisia,TUN,300220,"Vaccines, human use",8,Weight in kilograms,11,11,783,0
H0,1993,1993,1993,6,1,1,Import,12,Algeria,DZA,899,"Areas, nes","",300220,"Vaccines, human use",8,Weight in kilograms,13,13,743,0
H0,1993,1993,1993,6,1,1,Import,32,Argentina,ARG,0,World,WLD,300220,"Vaccines, human use",8,Weight in kilograms,32028,32028,13538653,0
H0,1993,1993,1993,6,1,2,Export,32,Argentina,ARG,0,World,WLD,300220,"Vaccines, human use",8,Weight in kilograms,3930,3930,350367,0
H0,1993,1993,1993,6,1,2,Export,32,Argentina,ARG,52,Barbados,BRB,300220,"Vaccines, human use",8,Weight in kilograms,3,3,2787,0
H0,1993,1993,1993,6,1,1,Import,32,Argentina,ARG,58,Belgium-Luxembourg,BEL,300220,"Vaccines, human use",8,Weight in kilograms,1862,1862,2220011,0
H0,1993,1993,1993,6,1,2,Export,32,Argentina,ARG,68,Bolivia (Plurinational State of),BOL,300220,"Vaccines, human use",8,Weight in kilograms,498,498,40608,0
H0,1993,1993,1993,6,1,1,Import,32,Argentina,ARG,124,Canada,CAN,300220,"Vaccines, human use",8,Weight in kilograms,1690,1690,1660125,0
H0,1993,1993,1993,6,1,1,Import,32,Argentina,ARG,192,Cuba,CUB,300220,"Vaccines, human use",8,Weight in kilograms,20,20,15351,0
