Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Netweight (kg),Trade Value (US$),Flag
H0,1992,1992,1992,6,1,1,Import,12,Algeria,DZA,0,World,WLD,300220,"Vaccines, human use",8,Weight in kilograms,63581,63581,3926176,0
H0,1992,1992,1992,6,1,1,Import,12,Algeria,DZA,58,Belgium-Luxembourg,BEL,300220,"Vaccines, human use",8,Weight in kilograms,28995,28995,1541562,0
H0,1992,1992,1992,6,1,1,Import,12,Algeria,DZA,251,France,FRA,300220,"Vaccines, human use",8,Weight in kilograms,28787,28787,1708431,0
H0,1992,1992,1992,6,1,1,Import,12,Algeria,DZA,381,Italy,ITA,300220,"Vaccines, human use",8,Weight in kilograms,5684,5684,675301,0
H0,1992,1992,1992,6,1,1,Import,12,Algeria,DZA,528,Netherlands,NLD,300220,"Vaccines, human use",8,Weight in kilograms,115,115,882,0
H0,1992,1992,1992,6,1,1,Import,36,Australia,AUS,0,World,WLD,300220,"Vaccines, human use",1,No Quantity,0,0,11514123,0
H0,1992,1992,1992,6,1,2,Export,36,Australia,AUS,0,World,WLD,300220,"Vaccines, human use",8,Weight in kilograms,48865,48865,9513493,0
H0,1992,1992,1992,6,1,3,Re-Export,36,Australia,AUS,0,World,WLD,300220,"Vaccines, human use",8,Weight in kilograms,39969,39969,7978563,0
H0,1992,1992,1992,6,1,2,Export,36,Australia,AUS,50,Bangladesh,BGD,300220,"Vaccines, human use",8,Weight in kilograms,15,15,3631,0
H0,1992,1992,1992,6,1,1,Import,36,Australia,AUS,58,Belgium-Luxembourg,BEL,300220,"Vaccines, human use",1,No Quantity,0,0,2216893,0
H0,1992,1992,1992,6,1,2,Export,36,Australia,AUS,96,Brunei Darussalam,BRN,300220,"Vaccines, human use",8,Weight in kilograms,4,4,583,0
H0,1992,1992,1992,6,1,2,Export,36,Australia,AUS,116,Cambodia,KHM,300220,"Vaccines, human use",8,Weight in kilograms,386,386,122552,0
H0,1992,1992,1992,6,1,1,Import,36,Australia,AUS,124,Canada,CAN,300220,"Vaccines, human use",1,No Quantity,0,0,38247,0
H0,1992,1992,1992,6,1,2,Export,36,Australia,AUS,124,Canada,CAN,300220,"Vaccines, human use",8,Weight in kilograms,25,25,2505,0
H0,1992,1992,1992,6,1,2,Export,36,Australia,AUS,144,Sri Lanka,LKA,300220,"Vaccines, human use",8,Weight in kilograms,1,1,880,0
